it	posterior	likelihood	prior	accuracy	test_accuracy	f_C0	f_C1	f_C2	f_C3	f_C4	mean_w0	std_w0	mean_w1	std_w1	mean_w2	std_w2	alpha_0	alpha_1	alpha_2	acc_prob	mcmc_id
46100	-1255.5095578998514	-57.720268539928526	-1197.7892893599228	0.9991166077738516	0.996	0.19964664310954064	0.19920494699646643	0.20008833922261485	0.20008833922261485	0.20097173144876326	0.1024671755768511	1.1076854487442553	-0.1414753331899522	2.4248019945748953	0.09021822197172744	2.588139523446208	0.07689659868996476	0.005044460797306818	0.02513291679736166	0.29114967462039043	0
46200	-1257.3265786169725	-57.767535439447684	-1199.5590431775247	0.9991166077738516	0.996	0.19964664310954064	0.19920494699646643	0.20008833922261485	0.20008833922261485	0.20097173144876326	0.10443395820800036	1.111672548143031	-0.12276222951502438	2.427865227676421	0.07390781798729744	2.550419360176514	0.00861650981248351	0.028814812859049223	0.1181569056598095	0.2910822510822511	0
46300	-1253.5656976675107	-55.77588598991455	-1197.7898116775962	0.9991166077738516	0.996	0.19964664310954064	0.19920494699646643	0.20008833922261485	0.20008833922261485	0.20097173144876326	0.10189021023638675	1.110063213319678	-0.12296447672013172	2.448595200836966	0.10580226262370958	2.553718370009564	0.05745820202660741	0.007501146791213085	0.004064029254381832	0.2909719222462203	0
46400	-1256.201914196391	-53.46239913665403	-1202.739515059737	0.9991166077738516	0.996	0.19964664310954064	0.19920494699646643	0.20008833922261485	0.20008833922261485	0.20097173144876326	0.10171520729184087	1.1130609430637866	-0.125941674995665	2.4527257938716502	0.12584615811088914	2.571958431073669	0.06656939358622994	0.018699748663172148	0.041208013196080195	0.29086206896551725	0
46500	-1254.1209757067418	-50.12354126392894	-1203.9974344428128	0.9991166077738516	0.996	0.19964664310954064	0.19920494699646643	0.20008833922261485	0.20008833922261485	0.20097173144876326	0.09978331480063364	1.1154819615878873	-0.1329653133983926	2.4675777272178028	0.11996112791956923	2.5580490968207092	0.036027440328045245	0.05528723873939262	0.01854203954469229	0.2909032258064516	0
46600	-1254.9356297882064	-50.97746048323984	-1203.9581693049665	0.9991166077738516	0.996	0.19964664310954064	0.19920494699646643	0.20008833922261485	0.20008833922261485	0.20097173144876326	0.10223060141368405	1.1155730036578915	-0.11483479497197022	2.471728430609933	0.15127395108519007	2.5452945622346492	0.03028382522628869	0.01964657489828018	0.07048614847316013	0.2909012875536481	0
46700	-1257.0219618372537	-48.52915477453469	-1208.492807062719	0.9991166077738516	1.0	0.19964664310954064	0.19920494699646643	0.20008833922261485	0.20008833922261485	0.20097173144876326	0.10042348687891382	1.1195972569483639	-0.11916537776576502	2.478912590514072	0.13730312736405664	2.565360288708437	0.021756341001161267	0.0742070264657496	0.02719704445852024	0.2907922912205567	0
46800	-1257.277741642567	-46.82071619252065	-1210.4570254500463	0.9991166077738516	0.996	0.19964664310954064	0.19920494699646643	0.20008833922261485	0.20008833922261485	0.20097173144876326	0.09861827819245975	1.123685649447338	-0.13490684060107028	2.4775549024775327	0.14071978456210515	2.583129985654019	0.008410344525152241	0.01982196752281369	0.008111495072198258	0.29083333333333333	0
46900	-1257.3503755902505	-48.41455716029706	-1208.9358184299533	0.9991166077738516	0.996	0.19964664310954064	0.19920494699646643	0.20008833922261485	0.20008833922261485	0.20097173144876326	0.10002260638705374	1.1209169719498209	-0.12270255926282553	2.495517125935872	0.11028025517952803	2.566860482293877	0.023791803762984315	0.003963596487356393	0.028504689617364416	0.2907036247334755	0
47000	-1256.6440984695735	-48.69085130180631	-1207.9532471677671	0.9991166077738516	0.996	0.19964664310954064	0.19920494699646643	0.20008833922261485	0.20008833922261485	0.20097173144876326	0.09864906174405376	1.1187342183331548	-0.13148519485759214	2.4962512966605956	0.11392791239344995	2.5465354008081067	0.007558232842430745	0.11070938740008633	0.020386751015627327	0.2906808510638298	0
47100	-1258.5622848517417	-47.21803596454363	-1211.344248887198	0.9991166077738516	1.0	0.19964664310954064	0.19920494699646643	0.20008833922261485	0.20008833922261485	0.20097173144876326	0.09783472249119464	1.1225993353262445	-0.13020811239350966	2.509432096604593	0.07342063859007689	2.5407594515343983	0.0294634400584902	0.06445255424076712	0.0573495601382554	0.29061571125265395	0
47200	-1256.7111860142702	-45.92180401060777	-1210.7893820036625	0.9991166077738516	1.0	0.19964664310954064	0.19920494699646643	0.20008833922261485	0.20008833922261485	0.20097173144876326	0.10045232816299467	1.1218487319707078	-0.15120363290800654	2.5229777388339887	0.06515558295116497	2.5510340595292567	0.04233206970423247	0.010315829970430197	0.022853920455951512	0.2905720338983051	0
47300	-1255.418235217591	-45.46140229074682	-1209.9568329268443	0.9991166077738516	0.996	0.19964664310954064	0.19920494699646643	0.20008833922261485	0.20008833922261485	0.20097173144876326	0.09802774450424011	1.1181461552494212	-0.13594276944604386	2.531450300490074	0.06237821123277456	2.556138763469878	0.06562700384746857	0.05634783642230555	0.0054427731831631215	0.2905919661733615	0
47400	-1262.488293985285	-46.87829586967371	-1215.6099981156112	0.9991166077738516	1.0	0.19964664310954064	0.19920494699646643	0.20008833922261485	0.20008833922261485	0.20097173144876326	0.09976488067699456	1.1220804907118749	-0.12193121119360112	2.552028518295266	0.07749513264518078	2.5448342125409487	0.04955389258983634	0.11609917724282312	0.05434876494453166	0.2905696202531646	0
47500	-1253.9470543217792	-42.99498870921815	-1210.952065612561	0.9991166077738516	1.0	0.19964664310954064	0.19920494699646643	0.20008833922261485	0.20008833922261485	0.20097173144876326	0.10046578463379205	1.1172627076601933	-0.11309801894593086	2.5257362908960483	0.05191280687285493	2.609124498520604	0.002108494108338854	0.0029652142635980885	0.057298297516704406	0.2906947368421053	0
47600	-1258.6578699165834	-46.4498517162578	-1212.2080182003256	0.9991166077738516	1.0	0.19964664310954064	0.19920494699646643	0.20008833922261485	0.20008833922261485	0.20097173144876326	0.1005410567424251	1.116534339355095	-0.11610689339789179	2.533423914561608	0.03674265477887869	2.5941059092975447	0.09623069677207352	0.02577668263048706	0.03915069981438055	0.2906512605042017	0
47700	-1251.8472134263582	-43.564451269471135	-1208.282762156887	0.9991166077738516	1.0	0.19964664310954064	0.19920494699646643	0.20008833922261485	0.20008833922261485	0.20097173144876326	0.09827425168605126	1.1149651119775872	-0.11694830194546064	2.5245197087311113	0.04281498376263598	2.5739393781618323	0.0459238108465303	0.02802888097999799	0.05275003912050963	0.29058700209643606	0
47800	-1255.2020717513765	-41.69922482736521	-1213.5028469240112	0.9995583038869258	1.0	0.19964664310954064	0.19964664310954064	0.20008833922261485	0.19964664310954064	0.20097173144876326	0.09656722942517036	1.1168427847259739	-0.11441574042227472	2.5239495456599745	0.06145008267870724	2.6324627174263022	0.047267349574497866	0.017888907853710334	0.06963281518554697	0.2905439330543933	0
47900	-1252.895869970078	-36.805247909884834	-1216.090622060193	0.9991166077738516	1.0	0.19964664310954064	0.19920494699646643	0.20008833922261485	0.20008833922261485	0.20097173144876326	0.09389937790437962	1.1162609626735174	-0.12649555586591135	2.541716064518971	0.08100827371592922	2.675998723919694	0.0513235093475913	0.0312571100085037	0.012496690214344793	0.29052192066805843	0
48000	-1254.5905405049916	-42.50853584325735	-1212.0820046617343	0.9995583038869258	1.0	0.19964664310954064	0.19964664310954064	0.20008833922261485	0.19964664310954064	0.20097173144876326	0.08939223898172194	1.1101759779602551	-0.1403046792581223	2.5374742971918165	0.07267162421706903	2.6745749065361966	0.09872407570676651	0.029213942751333932	0.0088959142253647	0.2907708333333333	0
48100	-1255.4018420059197	-41.6214020219725	-1213.7804399839472	0.9995583038869258	1.0	0.19964664310954064	0.19964664310954064	0.20008833922261485	0.19964664310954064	0.20097173144876326	0.08974465570328369	1.109249304200859	-0.12155820444723446	2.55071773888346	0.094437167977903	2.6753792831552645	0.08432583385727238	0.08426856718175382	0.03169631546404826	0.2908316008316008	0
48200	-1253.5825092934124	-42.129513649714376	-1211.452995643698	0.997791519434629	1.0	0.19832155477031801	0.19920494699646643	0.20008833922261485	0.20008833922261485	0.20229681978798586	0.09117228353987593	1.109859325755241	-0.10426334693131156	2.5498537443048	0.10884105866031893	2.6720941153077544	0.03475743020993337	0.048181129256490485	0.006154843068948257	0.2908091286307054	0
48300	-1249.4851979607947	-38.54570615075995	-1210.9394918100347	0.9995583038869258	1.0	0.19964664310954064	0.19964664310954064	0.20008833922261485	0.19964664310954064	0.20097173144876326	0.09188326339785317	1.1105171317031393	-0.09830988240847276	2.5202099595729894	0.13827148760910496	2.6585720596263798	0.011815984507853483	0.07276745804757467	0.07735732084982863	0.29074534161490684	0
48400	-1247.4820410298958	-39.10720029894077	-1208.374840730955	0.9995583038869258	1.0	0.19964664310954064	0.19964664310954064	0.20008833922261485	0.19964664310954064	0.20097173144876326	0.09406210425714512	1.111217492335465	-0.10217617343297125	2.4965249110018526	0.14147322539090307	2.6331240516599745	0.07527477542309391	0.0060138102455286335	0.07850453259958654	0.2906198347107438	0
48500	-1241.820312849362	-37.91755477254125	-1203.9027580768206	0.9991166077738516	0.996	0.19964664310954064	0.19920494699646643	0.20008833922261485	0.20008833922261485	0.20097173144876326	0.09072770067816696	1.1076575107872313	-0.11210408670762352	2.4840470564873653	0.1607949966907722	2.6555733698857904	0.006987562669033429	0.02345551362314729	0.019354148355306952	0.2905360824742268	0
48600	-1248.37507634723	-36.47397294159884	-1211.9011034056314	0.9991166077738516	0.996	0.19964664310954064	0.19920494699646643	0.20008833922261485	0.20008833922261485	0.20097173144876326	0.0888671070593907	1.1144884207785994	-0.09822678336406737	2.4925552944556926	0.17714614373294807	2.694654401530694	0.016202026319981827	0.015480880792115459	0.019646258941664392	0.2905144032921811	0
48700	-1245.052117595068	-39.51465451529588	-1205.5374630797721	0.9991166077738516	0.996	0.19964664310954064	0.19920494699646643	0.20008833922261485	0.20008833922261485	0.20097173144876326	0.09300366605353101	1.1121285611823686	-0.07715262566055026	2.4658758958387703	0.194714841493221	2.6514565769441476	0.020929339911813945	0.0030473800296710787	0.009685517409671617	0.2906160164271047	0
48800	-1245.0995703004348	-35.51131432733361	-1209.5882559731012	0.9991166077738516	1.0	0.19964664310954064	0.19920494699646643	0.20053003533568906	0.19964664310954064	0.20097173144876326	0.09083232663352182	1.1129210073968687	-0.09597658018793197	2.510514786977281	0.21767755645281817	2.627004170275009	0.02941132289015029	0.033560143380699	0.0700750021993893	0.2907581967213115	0
48900	-1242.103013837639	-35.48360559291607	-1206.619408244723	0.9995583038869258	1.0	0.19964664310954064	0.19964664310954064	0.20008833922261485	0.19964664310954064	0.20097173144876326	0.09330032240873595	1.1091363715363372	-0.1157816443734206	2.534690187733681	0.21833922867844358	2.5864498923801906	0.013137244707370259	0.007494420016592011	0.14103100272927332	0.2907770961145194	0
49000	-1243.1847425878611	-41.37251723481951	-1201.8122253530416	0.9991166077738516	0.996	0.19964664310954064	0.19920494699646643	0.20008833922261485	0.20008833922261485	0.20097173144876326	0.08284729039308075	1.111794216777	-0.12241102382198588	2.4817982011120776	0.1570944186070458	2.556812954765207	0.07104198693402486	0.01791627909591319	0.04545928395229291	0.29089795918367345	0
49100	-1242.1781459561307	-42.82706677270041	-1199.3510791834303	0.9995583038869258	1.0	0.19964664310954064	0.19964664310954064	0.20008833922261485	0.19964664310954064	0.20097173144876326	0.07935332197501829	1.104464047704845	-0.1371287333268404	2.488155554814483	0.09939550688908025	2.5471917595438014	0.18104508693618032	0.04143279069076313	0.055992516088867156	0.29116089613034624	0
49200	-1239.7033131011913	-46.12785892698355	-1193.5754541742078	0.9991166077738516	0.996	0.19964664310954064	0.19920494699646643	0.20053003533568906	0.19964664310954064	0.20097173144876326	0.07973269567855826	1.1059463341724998	-0.13981864874627886	2.475240382571774	0.09164960378816907	2.5062591169655577	0.005007802971031768	0.0803007951033259	0.04308550176251024	0.2913008130081301	0
49300	-1239.884858866362	-42.39350460111119	-1197.491354265251	0.9991166077738516	1.0	0.19964664310954064	0.19920494699646643	0.20053003533568906	0.19964664310954064	0.20097173144876326	0.07650904833391481	1.1091817722494997	-0.1467473712717007	2.5046855375878025	0.0965750932249541	2.471809853845304	0.16862089394144184	0.047007213236901595	0.0014184479090287262	0.291419878296146	0
49400	-1232.9021239874367	-40.49157802569508	-1192.4105459617415	0.9995583038869258	1.0	0.19964664310954064	0.19964664310954064	0.20008833922261485	0.19964664310954064	0.20097173144876326	0.07417831722730904	1.1028040168130933	-0.13078323623159016	2.5103876071589046	0.14831879342111734	2.4768089212938875	0.003921193029355029	0.1207331256578552	0.04081664892599991	0.29151821862348176	0
49500	-1234.5000117762638	-39.52167009103576	-1194.978341685228	0.9995583038869258	1.0	0.19964664310954064	0.19964664310954064	0.20008833922261485	0.19964664310954064	0.20097173144876326	0.08181665991694637	1.1081999924111137	-0.14389337765597582	2.5125901849475274	0.17227605555854952	2.468280053874472	0.010969124420557707	0.031464049717830934	0.06153367121565621	0.29143434343434343	0
49600	-1237.9311734640078	-40.730692891204164	-1197.2004805728036	0.9995583038869258	1.0	0.19964664310954064	0.19964664310954064	0.20008833922261485	0.19964664310954064	0.20097173144876326	0.07498216048768556	1.109882306544797	-0.14272029953867182	2.5030555158526435	0.19463023910577473	2.4964889726056136	0.01712842366325952	0.014898399565458291	0.07685436658328636	0.2915725806451613	0
49700	-1245.7926619081984	-48.307127446821816	-1197.4855344613766	0.9995583038869258	1.0	0.19964664310954064	0.19964664310954064	0.20008833922261485	0.19964664310954064	0.20097173144876326	0.0761310036977548	1.1091224276907625	-0.1509271748758336	2.4962946520829283	0.15739556399957455	2.4762229008113508	0.11539114335630726	0.09836262645748041	0.007557305201449029	0.2916096579476861	0
49800	-1242.995112337707	-44.96540197336938	-1198.0297103643377	0.9995583038869258	1.0	0.19964664310954064	0.19964664310954064	0.20008833922261485	0.19964664310954064	0.20097173144876326	0.07514519232376145	1.114582254006593	-0.1477212203180006	2.5003832226483693	0.1313845330522101	2.461625113971918	0.025785535986500362	0.02064943587876215	0.06318862287716669	0.29160642570281126	0
49900	-1242.570782459693	-44.68698958160972	-1197.8837928780833	0.9995583038869258	1.0	0.19964664310954064	0.19964664310954064	0.20008833922261485	0.19964664310954064	0.20097173144876326	0.07905253384764546	1.1144526453191566	-0.13200153284919852	2.519710531920608	0.11328344901557429	2.445652922221366	0.07326171751587021	0.016788757331846017	0.003513284140002227	0.291623246492986	0
50000	-1242.971795394141	-46.97108635898067	-1196.0007090351603	0.9995583038869258	1.0	0.19964664310954064	0.19964664310954064	0.20008833922261485	0.19964664310954064	0.20097173144876326	0.08004049483042819	1.1116177109200789	-0.14357878703604118	2.5213125695103855	0.10968145609635133	2.4111766909660894	0.17569977350469956	0.0058886036500460665	0.0016016738882298556	0.29152	0
